"0000000000"
"0000000001"
"0000000372"
"0000000612"
"0000000687"
"0000000711"
"0000000786"
"0000000927"
"0000000976"
"0000001081"
"0000001180"
"0000001230"
"0000001255"
"0000001453"
"0000001537"
"0000001594"
"0000001669"
"0000001677"
"0000001719"
"0000001792"
"0000001834"
"0000001891"
"0000002063"
"0000002261"
"0000002352"
"0000002410"
"0000002436"
"0000002477"
"0000002485"
"0000002493"
"0000002535"
"0000002550"
"0000002600"
"0000002642"
"0000002667"
"0000002691"
"0000002766"
"0000002881"
"0000002907"
"0000002956"
"0000002964"
"0000003020"
"0000003129"
"0000003137"
"0000003145"
"0000003152"
"0000003160"
"0000003178"
"0000003194"
"0000003202"
"0000003236"
"0000003244"
"0000003251"
"0000003277"
"0000003285"
"0000003301"
"0000003319"
"0000003327"
"0000003335"
"0000003343"
"0000003376"
"0000003608"
"0000004184"
"0000004747"
"0000004978"
"0000005025"
"0000005033"
"0000005066"
"0000005082"
"0000005090"
"0000005108"
"0000005116"
"0000005157"
"0000005173"
"0000005181"
"0000005199"
"0000005207"
"0000005751"
"0000005801"
"0000005819"
"0000005876"
"0000005983"
"0000006007"
"0000006049"
"0000006064"
"0000006072"
"0000006080"
"0000006098"
"0000006106"
"0000006114"
"0000006122"
"0000006130"
"0000006148"
"0000006155"
"0000006387"
"0000006395"
"0000006619"
"0000006817"
"0000006874"
"0000006916"
"0000006932"
"0000007021"
"0000007112"
"0000007120"
"0000007419"
"0000007468"
"0000007526"
"0000007575"
"0000007633"
"0000007666"
"0000007856"
"0000007914"
"0000007989"
"0000008011"
"0000008060"
"0000008144"
"0000008151"
"0000008201"
"0000008276"
"0000008417"
"0000008425"
"0000008466"
"0000008565"
"0000008623"
"0000009258"
"0000009282"
"0000009340"
"0000009407"
"0000009498"
"0000009555"
"0000009654"
"0000009712"
"0000009787"
"0000009829"
"0000009852"
"0000010231"
"0000010280"
"0000010298"
"0000010363"
"0000010439"
"0000010504"
"0000010512"
"0000010637"
"0000010652"
"0000010660"
"0000010678"
"0000010793"
"0000010850"
"0000010900"
"0000010934"
"0000010942"
"0000010991"
"0000011114"
"0000011148"
"0000011163"
"0000011213"
"0000011346"
"0000011387"
"0000011759"
"0000011809"
"0000011833"
"0000011841"
"0000011916"
"0000012054"
"0000012146"
"0000012179"
"0000012302"
"0000012500"
"0000012526"
"0000012534"
"0000012559"
"0000012567"
"0000012575"
"0000012583"
"0000012609"
"0000012617"
"0000012625"
"0000012641"
"0000012658"
"0000012666"
"0000012674"
"0000012682"
"0000012690"
"0000012708"
"0000012732"
"0000012757"
"0000012807"
"0000012856"
"0000012864"
"0000012906"
"0000012963"
